岗位名称,薪资待遇,岗位详情,岗位地区,公司福利,公司名称,公司规模,岗位需要技能
数据,4-5K,经验不限，学历不限,厦门·集美区·杏林,,泉州鑫棱贸易有限公司,电子商务，0-20人,无经验，实习盖章
数据开发,25-50K,3-5年，本科,上海·虹口区·北外滩,五险一金，定期体检，带薪年假，餐补，免费班车,360集团,互联网，D轮及以上，1000-9999人,Java，Scala，Hadoop，Kafka，Storm，Flink，Pig，Presto
数据总监 (MJ000125),50-80K·15薪,5-10年，本科,北京·朝阳区·霄云路,节日福利，年终奖，餐补，高额奖金，加班补助，股票期权，境外旅游，五险一金，交通补助，带薪年假，零食下午茶，员工旅游,莱熙科技,移动互联网，不需要融资，100-499人,数据分析，数据洞察，业务理解，sql，hive，算法，策略
数据专员,3-5K,1-3年，中专/中技,清远,,清远市优代汽车服务,交通/运输，100-499人,用户运营，车辆运营，数据运营
数据建模,15-25K,5-10年，本科,南京·玄武区·仙鹤门,餐补，定期体检，年终奖，交通补助，五险一金，免费班车，通讯补贴，节日福利，包吃，带薪年假,苏宁金融,互联网，已上市，1000-9999人,数据仓库，Hive
数据开发,28-35K·15薪,3-5年，本科,北京·朝阳区·望京,,美团,互联网，已上市，10000人以上,Python，Scala，Spark，Hadoop，Flink，Hbase，HIVE
数据分析,3-5K,经验不限，大专,济南·槐荫区·振兴街,法定节假日三薪，员工旅游，工龄奖，全勤奖，五险一金，加班补助，底薪加提成,山东芈品经贸有限公司,批发/零售，不需要融资，100-499人,数据分析，商业分析
数据员,3-5K,经验不限，大专,重庆·九龙坡区·石桥铺,定期体检，员工旅游，股票期权，五险一金,严实集团,工程施工，未融资，20-99人,结算，付款，报销，制表
数据分析,4-5K,经验不限，硕士,上海·嘉定区·安亭,五险一金，补充医疗保险，年终奖，加班补助，定期体检，通讯补贴，带薪年假，股票期权,NIO蔚来,汽车生产，已上市，10000人以上,Power BI，数据分析/挖掘经验，计算机相关专业，SQL
数据专员,3-4K,经验不限，大专,邢台,五险，包吃，节日福利，年终奖，团建聚餐，全勤奖,河北宽衍智能装备,仪器仪表/工业自动化，未融资，20-99人,全职工作
数据标注,3-6K,经验不限，学历不限,安阳,团建聚餐，全勤奖，底薪加提成，保底工资，绩效奖金，五险一金,河南诚凡智能科技,数据服务，不需要融资，20-99人,全职工作，兼职工作，数据标注，图片标注，文本标注
数据标注,3-6K,经验不限，大专,新余·渝水区·喜盈门·范城购物中心,节日福利，包住，宿舍有空调，住房补贴，五险一金，底薪加提成，保底工资，绩效奖金，意外险，加班补助,江西云百讯,计算机服务，未融资，500-999人,全职工作，标注结果抽查，标注结果整理，数据标注
数据产品,20-40K·16薪,3-5年，本科,上海·闵行区·华漕,节日福利，交通补助，五险一金，零食下午茶，餐补，带薪年假,永辉云创,移动互联网，已上市，1000-9999人,大数据产品，产品设计，需求分析，用户研究，数据分析
数据,3-5K,经验不限，学历不限,聊城·东昌府区·兴华西路,,灵鸽信息科技,互联网，0-20人,音频，文字，不涉黄涉暴，图片，视频，地图
美团平台-数据仓库工程师,30-50K·15薪,1-3年，本科,北京·朝阳区·望京,意外险，底薪加提成，股票期权，五险一金，节日福利，年终奖，团建聚餐，补充医疗保险，高温补贴，保底工资，商业险，带薪年假，法定节假日三薪，加班补助，夜班补助，定期体检，生日福利，工龄奖，节假日加班费，交通补助,美团,互联网，已上市，10000人以上,Hive，Spark，数仓设计/开发经验
数据文员,3-4K,1-3年，高中,潮州,,恒然卫浴,批发/零售，100-499人,文员，办公
数据标注,2-3K,经验不限，学历不限,保定·竞秀区·万和城,法定节假日三薪，保底工资，节日福利，节假日加班费，全勤奖,喜年科技,电子商务，不需要融资，20-99人,数据标注，文本标注，全职工作，语音标注，标注结果整理
数据统计,2-3K,1年以内，大专,济宁,,圣德食材,电子商务，未融资，20-99人,业务分析，数据提取，数据分析
数据专员,3-5K,经验不限，大专,保定·莲池区·河大新区,,河北贝特,移动互联网，0-20人,"数据标注,图片标注"
高级大数据研发工程师,25-40K·16薪,1-3年，本科,杭州·滨江区·长河,交通补助，零食下午茶，餐补，五险一金，节日福利，补充医疗保险，员工旅游，年终奖，股票期权，免费班车,阿里巴巴集团,互联网，已上市，10000人以上,大数据开发经验，数仓建设经验，ETL开发经验，数据仓库
数据分析员,4-5K,1-3年，本科,廊坊,员工旅游，节日福利,香河博阳达信机械,原材料及加工/模具，不需要融资，20-99人,数据分析/挖掘经验
数据专员,4-5K,1-3年，大专,福州,包住，年终奖，绩效奖金，意外险，包吃,众合众享农业公司,食品/饮料/烟酒，未融资，100-499人,数据分析/商业分析经验
数据分析,12-16K,1-3年，本科,深圳·福田区·皇岗,,广州创绅电子科技公司,计算机软件，20-99人,对公存款数据分析
数据研发,300-400元/天,3天/周，,北京·朝阳区·望京,五险一金，补充医疗保险，定期体检，带薪年假，交通补助，年终奖，节日福利，员工旅游，餐补，股票期权，免费班车，零食下午茶,阿里巴巴智能信息事业群,互联网，已上市，1000-9999人,数据分析，数据挖掘，数据仓库，商业分析，数据库开发
数据员,6-7K,1-3年，学历不限,宁波·镇海区·蛟川,生日福利，意外险，工龄奖，餐补，年终奖，高温补贴，节日福利，交通补助，包吃，全勤奖，员工旅游，带薪年假，通讯补贴，五险，加班补助，住房补贴,台美环保,环保，未融资，0-20人,业务数据分析
数据科学家,40-70K,10年以上，本科,上海·静安区·南京西路,五险一金，生日福利，通讯补贴，团建聚餐，意外险，股票期权，餐补，节日福利，零食下午茶，带薪年假，员工旅游，补充医疗保险，定期体检，交通补助，ESPP，有无线网,TheTradeDesk,广告营销，已上市，1000-9999人,自然语言处理
数据标注,3-4K,经验不限，学历不限,石家庄,,政博电子,移动互联网，0-20人,数据采集，图像处理，图形识别，图像分析，图像跟踪
数据仓库,2-4K,经验不限，学历不限,郑州·新郑市·河南工程学院,,卓之航机电,电子商务，20-99人,网络
数据普查,6-7K,经验不限，本科,太原·小店区·坞城路,员工旅游，五险一金，年终奖,锐钡特网络科技,数据服务，未融资，20-99人,市场研究
数据分析,13-20K,3-5年，本科,北京·大兴区·亦庄,带薪年假，定期体检，年终奖，五险一金，节日福利，补充医疗保险,北京中科数睿科技...,计算机软件，0-20人,Python，SQL，数学/统计相关专业，计算机相关专业
数据管理员,6-8K,经验不限，大专,深圳,,深圳博鹏智能,电子商务，20-99人,数据分析，游戏，人工智能，物联网，网络安全
数据统计员,3-6K,经验不限，本科,沈阳·和平区·砂山,,沈阳鑫杰尼赛斯,服装/纺织/皮革，未融资，20-99人,数据分析，统计员
数据统计专员,5-6K,经验不限，大专,河源,节日福利，包吃，有无线网，宿舍有空调，定期体检，免费工装，生日福利，包住，带薪年假，团建聚餐，五险,新希望,农/林/牧/渔，已上市，100-499人,仓管类
数据产品经理,3-6K,1-3年，中专/中技,秦皇岛·海港区·秦皇西大街,,秦皇岛阿普科技,互联网，0-20人,B端产品，小程序/H5产品
临床数据管理,10-15K·13薪,1-3年，本科,杭州·钱塘区·金桥街,节日福利，股票期权，年终奖，餐补，通讯补贴，员工旅游，免费班车，加班补助，带薪年假，五险一金，交通补助,浙江龙传生物医药科技,制药，20-99人,临床研究
数据处理专员,5-8K·13薪,1-3年，本科,成都·武侯区·跳伞塔,交通补助，餐补，全勤奖，通讯补贴，定期体检，年终奖，带薪年假，员工旅游，节日福利，加班补助，补充医疗保险，五险一金，零食下午茶,四川天正,计算机软件，未融资，20-99人,Excel
数据分析专员,5-10K,经验不限，学历不限,芜湖·镜湖区·中和路,,北凌科技,通信/网络设备，20-99人,竞品分析，数据分析/商业分析经验
gis数据处理,6-10K·14薪,1-3年，本科,郑州·中原区·高新区,底薪加提成，免费停车场，五险一金，定期体检，团建聚餐，节假日加班费，股票期权，湖景办公室，加班补助，节日福利，补充医疗保险，餐补，员工旅游，年终奖,和达科技,计算机软件，已上市，500-999人,ArcGIS，SuperMap，GeoServer，地理信息/测绘工程相关专业
数据标注（远程）,3-4K,经验不限，学历不限,重庆·渝中区·解放碑,五险一金，加班补助，带薪年假,路浦人工,智能硬件，未融资，100-499人,兼职工作，数据标注
数据产品经理,12-18K·13薪,1-3年，本科,杭州·西湖区·高新文教区,交通补助，股票期权，通讯补贴，生日福利，定期体检，餐补，节日福利，年终奖，五险一金，带薪年假,绿城科技集团,计算机软件，不需要融资，500-999人,产品运营，数据分析
数据库工程师,15-20K,5-10年，本科,北京·东城区·安定门,带薪年假，加班补助，五险一金，定期体检，年终奖，节日福利，包吃，餐补，员工旅游,金科吉诚,互联网，不需要融资，100-499人,大数据开发经验，信息化，自动化电气控制系统
数据采集专员,150-200元/天,5天/周，本科,深圳·福田区·福田保税区,团建聚餐，股票期权，五险一金,云芯智汇,电子/半导体/集成电路，未融资，20-99人,C端产品
商品数据专员,4-5K,经验不限，大专,广州·天河区·珠江新城,五险一金，年终奖，股票期权，零食下午茶，节日福利，员工旅游，带薪年假,计文波国潮,服装/纺织/皮革，未融资，20-99人,数据整理，数据管理
数据模型\数仓工程师(长安CDP),10-15K,1-3年，本科,重庆·江北区·五里店,五险一金，年终奖，带薪年假，节日福利,上海众调信息科技,移动互联网，A轮，100-499人,数仓
数据统计员,5-8K,1-3年，大专,巴音郭楞蒙古自治州·库尔勒市·人民东路,,北京泰索,咨询，20-99人,项目实施，咨询领域，管理咨询，安全工程，环境工程
数据信息员,5-6K,1-3年，大专,北京·顺义区·马坡,餐补，节日福利，五险,北京顺丰快运,物流/仓储，已上市，100-499人,业务数据分析，统计/数学相关专业，计算机相关专业
数据分析员,5-8K,经验不限，本科,北京·朝阳区·酒仙桥,五险一金，定期体检，带薪年假，餐补,零点,数据服务，已上市，500-999人,spss，数据分析，商业分析，描述统计，Excel
数据开发,15-30K,1-3年，本科,上海·徐汇区·田林,节日福利，员工旅游，定期体检，年终奖，零食下午茶，股票期权，带薪年假，五险一金,众言科技,互联网，C轮，500-999人,Java，Shell，Scala，Hadoop，MongoDB，Spark
数据处理专员,200-250元/天,4天/周，大专,天津·北辰区·瑞景新天地,,宏众数科,数据服务，0-20人,全职工作，兼职工作，数据标注，标注数据分析
数据项目经理,16-23K·13薪,5-10年，本科,广州·天河区·东湖,交通补助，五险一金，零食下午茶，年终奖，员工旅游，加班补助，带薪年假,鸿域,音乐/视频/阅读，不需要融资，20-99人,计算机相关专业，大数据项目管理经验
数据分析专员,5-10K·15薪,1-3年，大专,大连·沙河口区·软件园,保底工资，节日福利，团建聚餐，零食下午茶，意外险，生日福利，带薪年假，五险一金,大连洛斯信息技术,电子商务，20-99人,Power BI，R，Python
英文数据处理,3-5K,经验不限，大专,苏州·苏州工业园区·独墅湖,零食下午茶，股票期权，员工旅游，节日福利，带薪年假，年终奖，定期体检，五险一金,声通,数据服务，A轮，20-99人,CET-6，英文编辑，数据标注
数据库工程师,4-6K,经验不限，大专,长沙·芙蓉区·定王台,,思杰,信息安全，0-20人,Oracle
数据校验实习生,140-150元/天,5天/周，大专,合肥·蜀山区·长宁,年终奖，交通补助，节日福利，五险一金，带薪年假，餐补，免费班车，补充医疗保险，定期体检,文因互联,计算机软件，A轮，20-99人,文本标注，金融文本校验，数据标注，早九晚六，做五休二
数据员,4-6K,1-3年，学历不限,东莞·桥头镇·桥头广场,带薪年假，年终奖，包吃，交通补助，五险一金，定期体检，节日福利，股票期权,拼多多,移动互联网，已上市，1000-9999人,数据分析能力，数据分析
数据标注,3-8K,经验不限，学历不限,太原,加班补助，住房补贴，零食下午茶，餐补,凌晨科技,互联网，不需要融资，20-99人,图片，2d图3d图
数据开发,15-16K,1-3年，中专/中技,长春·宽城区·火车站,,笛笛网络,游戏，0-20人,脚本扫号器会写
数据运营,5-10K·13薪,经验不限，本科,福州·闽侯县·福建师范大学（旗山校区）,年终奖，工龄奖，节日福利，五险一金，员工旅游，餐补，零食下午茶，全勤奖，高温补贴，加班补助，定期体检，生日福利，团建聚餐，带薪年假,东西乐活科技,互联网，A轮，100-499人,Amazon，沃尔玛，数据分析能力，电商店铺运营，B2C
数据专员,100-180元/天,5天/周，本科,石家庄,员工旅游，定期体检，年终奖，零食下午茶，带薪年假，股票期权，五险一金，全勤奖,正也科技,企业服务，天使轮，100-499人,SQL，Python，数学/统计相关专业，计算机相关专业
数据运营,13-26K,3-5年，大专,张家口·桥西区·西坝岗,,协盈教育,培训机构，20-99人,在线教育，大数据
数据标注,4-6K,1-3年，大专,长沙·岳麓区·麓谷,节日福利，全勤奖，生日福利，股票期权，绩效奖金，年终奖，有无线网，员工旅游，五险一金，餐补，加班补助，免费工装，交通补助，团建聚餐，带薪年假，夜班补助，零食下午茶,苏科智能科技有限公司,移动互联网，A轮，100-499人,标注，AI
数据挖掘,20-40K,3-5年，本科,深圳·龙华区·民治,五险一金，加班补助，通讯补贴，餐补，定期体检，年终奖，零食下午茶，定期团建，锻炼身体，住房补贴，节日福利，交通补助，带薪年假,深圳计算科学研究...,互联网，未融资，100-499人,C++，计算机相关专业
数据统计员,3-4K,1-3年，大专,漳州,年终奖，住房补贴，补充医疗保险，全勤奖，包吃，五险一金，加班补助,漳州大宇塑料制品公司,印刷/包装/造纸，未融资，20-99人,数据结构
数据统计员,3-5K,1年以内，大专,长沙,包吃,湖南鲜达居餐饮管...,餐饮，0-20人,数据统计
数据分析员,7-10K,1-3年，本科,杭州·上城区·火车东站,交通补助，五险一金，节日福利，通讯补贴，带薪年假，餐补，加班补助,万物互联,生活服务，A轮，20-99人,Excel
数据管理员,3-5K,经验不限，中专/中技,乌鲁木齐,五险一金，团建聚餐，意外险，保底工资，年终奖，全勤奖，交通补助，通讯补贴，带薪年假，法定节假日三薪，高温补贴，定期体检,甘肃加吉速运有限公司,交通/运输，不需要融资，10000人以上,电商，企业服务
数据科学家,30-50K·16薪,3-5年，硕士,北京·海淀区·双榆树,年度体检，补充医疗保险，定期体检，带薪年假，弹性工作制，股票期权，免费健身设施，家属自选保险，年终奖，餐饮及下午茶，包吃，五险一金，员工旅游，节日礼品，家庭关爱假，绩效奖金，住房补贴，就近租房补贴，团建聚餐，零食下午茶,字节跳动,互联网，D轮及以上，10000人以上,数据挖掘，数据分析，Python，大数据，商业智能
数据项目经理,4-8K,经验不限，学历不限,日照·东港区·万平口风景区,节日福利，全勤奖，年终奖，零食下午茶，通讯补贴，加班补助，员工旅游,昊瀚,游戏，不需要融资，20-99人,企业内部技术项目管理
数据分析专员,4-6K,1-3年，本科,佛山·顺德区·北滘,,欧昊集团,建材，A轮，1000-9999人,业务数据分析，业务模式/运营策略优化，互联网金融
数据产品经理,7-12K·14薪,1-3年，本科,长沙·雨花区·雨花亭,五险一金，通讯补贴，员工旅游，股票期权，带薪年假，加班补助，零食下午茶，年终奖,Sandalwood,数据服务，不需要融资，20-99人,SQL，Excel
数据产品经理,15-30K,3-5年，本科,苏州·苏州工业园区·苏州中心商场,定期体检，不打卡，员工旅游，五险一金，年终奖，带薪年假，节日福利，每月生日会，不定期活动,盈天地,互联网，未融资，100-499人,市场调研，用户研究，数据分析，大数据产品，产品设计
数据处理专员,3-4K,应届生，大专,北京·海淀区·西二旗,带薪年假，五险一金,中琴科技,计算机软件，未融资，100-499人,学习能力，综合素质
数据产品经理,13-20K,1-3年，本科,北京·朝阳区·安贞,补充医疗保险，年终奖，餐补，定期体检，五险一金，交通补助，带薪年假，通讯补贴,益普索,咨询，已上市，500-999人,数据分析
数据产品经理,15-20K·16薪,3-5年，本科,北京·海淀区·上地,免费班车，补充医疗保险，通讯补贴，餐补，定期体检，五险一金，带薪年假，年终奖，节日福利，生日福利，零食下午茶，团建聚餐，交通补助,茄子科技,互联网，C轮，500-999人,数据分析，数据产品，产品运营，平台产品
数据文员岗,4-5K,1-3年，大专,广州·天河区·体育中心,餐补，定期体检，团建聚餐，通讯补贴，五险一金，交通补助,广州金鹰地方金融...,非盈利机构，不需要融资，0-20人,资料文员
商品数据分析,3-6K,经验不限，大专,郑州·二七区·京广路,缴纳五险，高频旅行团建，下午茶，撸猫撸狗,郑州言午商贸有限公司,批发/零售，100-499人,计算机相关专业，数据分析/挖掘经验
数据产品经理,30-50K·16薪,3-5年，本科,北京·海淀区·西二旗,带薪年假，补充医疗保险，住房补贴，年终奖，五险一金，交通补助，加班补助，餐补，零食下午茶，包吃，节日福利,快手,互联网，已上市，1000-9999人,后台产品，商业产品，中台产品，B端产品，TO B，需求分析
数据分析专员,5-8K,经验不限，大专,杭州·拱墅区·金家渡,带薪年假，加班补助，全勤奖，定期体检，年终奖，餐补,杭州其想贸易有限公司,服装/纺织/皮革，不需要融资，100-499人,Excel，相关分析
数据分析,6-11K,3-5年，本科,长沙·岳麓区·青山镇,年终奖，健身房，五险一金，节日福利，免费班车，零食下午茶，住房补贴，多样化食堂，餐补，股票期权,兴盛优选,电子商务，D轮及以上，10000人以上,R，Python
数据分析,8-13K,1-3年，本科,绍兴·柯桥区·鉴湖路,餐补，通讯补贴，定期体检，包吃，带薪年假，节日福利，免费班车，五险一金，交通补助,精工电源,通信/网络设备，不需要融资，100-499人,多元统计分析
数据专员,6-12K,1-3年，本科,上海·闵行区·华漕,,水象金融,互联网金融，1000-9999人,数据挖掘，数据库开发，数据分析
数据文员,3-5K,1年以内，大专,南宁·西乡塘区·相思湖,,世纪青洋民大分公司,批发/零售，0-20人,文员，收银员，理货员
数据挖掘,20-40K·15薪,3-5年，硕士,杭州,带薪年假，股票期权，全勤奖，节日福利，餐补，五险一金，零食下午茶，定期体检，交通补助，通讯补贴，年终奖，员工旅游,安脉盛,仪器仪表/工业自动化，B轮，100-499人,C++，Python
数据管理,5-7K,1-3年，大专,宁波·鄞州区·高新区,节日福利，带薪年假，五险一金,翰林生态,房地产开发，未融资，20-99人,认真负责
数据挖掘,12-20K,1-3年，本科,武汉·洪山区·南湖,生日福利，节假日加班费，意外险，全勤奖，俱乐部，股票期权，企业年金，节日福利，零食下午茶，五险一金，员工旅游，宿舍有空调，夜班补助，年终奖，绩效奖金，专业培训，底薪加提成，带薪年假，团建聚餐，保底工资,易佰网络,电子商务，已上市，1000-9999人,计算机相关专业，大数据处理经验，机器学习/NLP经验
数据分析,4-5K,经验不限，学历不限,郑州·管城回族区·南关,,一揽芳华服饰店,批发/零售，0-20人,数据分析
数据标注,3-5K,经验不限，学历不限,合肥·瑶海区·火车站,年终奖，餐补，加班补助，全勤奖，零食下午茶，五险一金，节日福利,品瑞信息科技,数据服务，未融资，20-99人,数据标注，图片标注，文本标注，内容审核，数据分析
数据采集,3-5K,1-3年，大专,威海·环翠区·望岛,,善利环保,环保，0-20人,测量/测绘工程师
数据专员,4-6K,经验不限，中专/中技,新余,餐补，零食下午茶，员工旅游，节日福利，带薪年假，全勤奖，定期体检,江西启嘉,互联网金融，未融资，100-499人,数学/统计相关专业，计算机相关专业，数据分析/挖掘经验
数据专员,4-5K,3-5年，大专,重庆·渝中区·较场口,零食下午茶，团建聚餐，不定期团建，社会保险，有无线网，节日福利,商生万物科技,电子商务，不需要融资，0-20人,业务数据分析，数据分析/商业分析经验，财务/审计工作经验
数据开发,30-40K·14薪,1-3年，本科,北京·顺义区·马坡,五险一金，股票期权，年终奖，带薪年假，免费班车，定期体检，补充医疗保险，交通补助,理想汽车,智能硬件，已上市，10000人以上,Spark，Scala，大数据
数据挖掘,3-5K,经验不限，大专,宝鸡·金台区·行政中心,带薪年假，全勤奖，员工旅游，年终奖，餐补，五险一金，零食下午茶，交通补助，节日福利，加班补助,星泉玖州,数据服务，不需要融资，20-99人,计算机相关专业，数学/统计相关专业，大数据处理经验
数据标注,3-5K,经验不限，大专,郑州·管城回族区·南关,加班补助，节日福利，全勤奖，股票期权，零食下午茶，带薪年假，五险一金，年终奖,知己文化传播有限公司,数据服务，未融资，20-99人,数据标注，图片，地图，视频标注，数据分析能力强，音频
数据运营,4-5K,经验不限，大专,嘉兴·海宁市·工人路,宿舍有空调，节日福利，高温补贴，全勤奖，员工旅游，提供住宿，出差补助，年终奖，团建聚餐，五险，工作餐，团建津贴，带薪年假，生日福利，五险一金，餐补，工龄奖，节假日加班费,芭欧时尚产业集团,新零售，不需要融资，500-999人,电商分析
数据运营,3-5K,1-3年，大专,临沂·兰山区·鲁商中心,五险一金，年终奖，带薪年假，员工旅游，通讯补贴，节日福利,中丘,投资/融资，不需要融资，100-499人,数据分析，运营专员，数据运营
数据分析,10-11K,3-5年，本科,嘉兴,有无线网，底薪加提成，五险，零食下午茶，包住，包吃，工龄奖，节日福利，宿舍有空调，内购福利，带薪年假，团建聚餐，企业年金，生日福利，巨额开门红，包吃，员工旅游，法定节假日三薪，绩效奖金，年终奖,喜歌实业,服装/纺织/皮革，未融资，1000-9999人,Python，因子分析，描述统计，相关分析
数据采集工程师,11-20K,1-3年，本科,深圳·南山区·科技园,五险一金，补充医疗保险，定期体检，节日福利，餐补，零食下午茶，双休，带薪年假，年终奖,鹏微,计算机软件，未融资，20-99人,Java，大数据处理经验，Python
数据分析师,20-40K·16薪,3-5年，本科,杭州·西湖区·黄龙,五险一金，交通补助，加班补助，通讯补贴，补充医疗保险，餐补，零食下午茶，定期体检,阿里集团,移动互联网，已上市，10000人以上,Python，大数据，数据分析
数据治理专家,25-50K·14薪,5-10年，本科,北京·大兴区·亦庄,股票期权，带薪年假，员工旅游，零食下午茶，包吃，五险一金，免费班车，年终奖，定期体检，节日福利，补充医疗保险，餐补,京东振世,互联网，不需要融资，10000人以上,数据仓库，数据治理，大数据，网络安全
大数据开发,20-40K·13薪,3-5年，本科,北京·朝阳区·百子湾,五险一金，股票期权，带薪年假,热汗科技,电子商务，20-99人,Java，Spark，Storm，大数据开发经验，数仓建设经验
数据分析师,5-6K,1-3年，本科,乌鲁木齐,底薪加提成，节日福利，绩效奖金，免费工装，员工旅游，保底工资，年终奖，节假日加班费，五险一金,上海园玺贸易有限公司,批发/零售，未融资，0-20人,SQL，Python，信度分析，相关分析，方差分析，参数检验
数据分析师,8-12K,1-3年，本科,长沙·开福区·青竹湖,带薪年假，全勤奖，年终奖，通讯补贴，节日福利，定期体检，免费班车，包吃，餐补，员工旅游，补充医疗保险，交通补助，五险一金,老百姓大药房,医疗健康，已上市，10000人以上,Python，SQL，Tableau，Excel，SPSS，回归分析，决策树
数据分析师,20-35K,1-3年，本科,北京·海淀区·清河,交通补助，五险一金，年终奖，带薪年假，加班补助，补充医疗保险，定期体检，餐补，节日福利，全勤奖，零食下午茶,学而思网校,在线教育，已上市，1000-9999人,Python，SQL，Excel，Tableau，Hive，Power BI，BI
数据标注 新余,3-4K,经验不限，大专,新余·渝水区·喜盈门·范城购物中心,全勤奖，住房补贴,昆仑度科技,数据服务，未融资，500-999人,全职工作，标注方法优化，数据标注，标注数据分析
数据审核员,5-10K·13薪,经验不限，本科,成都·双流区·华阳,节日福利，带薪年假，股票期权，五险一金,1STEP.AI,互联网，A轮，20-99人,金融行业数据相关经验，本科金融相关专业
数据挖掘工程师,30-35K,3-5年，硕士,深圳·宝安区·宝安中心区,全勤奖，免费班车，零食下午茶，交通补助，通讯补贴，定期体检，提供住宿，住房补贴，带薪年假，股票期权，餐补，餐补，员工旅游，五险一金，节日福利,vivo,移动互联网，不需要融资，10000人以上,数据挖掘，数据分析，Python，分布式技术，Spark，大数据
数据算法实习生,200-300元/天,5天/周，硕士,杭州·西湖区·西溪,五险一金，员工旅游，节日福利，零食下午茶,以及科技,电子商务，天使轮，20-99人,搜索/推荐，智能营销/广告，智能驾驶，Python
数据挖掘工程师,12-24K·13薪,经验不限，硕士,杭州·临平区·临平,零食下午茶，节日福利，带薪年假，股票期权，五险一金,首域万物互联,数据服务，A轮，20-99人,Python，深度学习算法，机器学习算法，Matlab，Pandas
数据标注工程师,4-6K,1-3年，大专,长春·宽城区·北湖,全勤奖，有无线网，员工旅游,数据加,数据服务，未融资，100-499人,数据标注
数据分析师,100-200元/天,3天/周，本科,济南·历城区·汉峪金谷,五险一金,济南阿卡尔大数据科技,计算机软件，未融资，0-20人,数学/统计相关专业，经济/工商管理相关专业，有魄力，有胆量
高级数据库工程师,18-25K,3-5年，本科,杭州·钱塘区·和达东东城,定期体检，绩效奖金，餐补，生日福利，股票期权，全勤奖，团建聚餐，五险一金,利欧信息,环保，不需要融资，100-499人,Docker，MySQL，PostgreSQL，计算机相关专业
数据分析师,5-8K,1-3年，本科,石家庄·裕华区·长江大道,,石家庄天远集团,智能硬件，不需要融资，500-999人,Python，SQL，Excel，Tableau
数据分析师,25-35K,5-10年，本科,北京·海淀区·清河,五险一金，节日福利，带薪年假，年终奖，住房补贴，全勤奖，补充医疗保险，交通补助，定期体检，股票期权，零食下午茶,一亩田,O2O，C轮，500-999人,数据分析，SQL，Excel
数据分析师,10-15K·13薪,3-5年，本科,苏州·苏州工业园区·独墅湖,餐补，通讯补贴，绩效奖金，法定节假日三薪，住房补贴，团建聚餐，交通补助，五险一金，有无线网，员工旅游，工牌商家折扣，保底工资，零食下午茶，包吃，节日福利，超长春节假期，年终奖，带薪年假，生日福利，底薪加提成,研途教育科技,互联网，B轮，500-999人,SQL，Python，Hive，BI，指标体系
数据分析师,5-8K·14薪,3-5年，本科,沈阳·铁西区·劳动公园,零食下午茶，补充医疗保险，五险一金，通讯补贴，餐补，定期体检，节日福利，年终奖，包吃,中环洁,环保，未融资，10000人以上,数学/统计相关专业，经济/工商管理相关专业
数据分析实习生,180-220元/天,4天/周，本科,上海·虹口区·北外滩,股票期权，节日福利，生日福利，年终奖，员工旅游，团建聚餐，员工周年奖，有无线网，员工生日会，保底工资，绩效奖金，五险一金，意外险，带薪年假，底薪加提成，免费工装，零食下午茶,信愿行,电子商务，不需要融资，20-99人,数学/统计相关专业，数据分析/挖掘经验
数据分析师,20-35K·14薪,3-5年，本科,上海·浦东新区·三林,年终奖，交通补助，节日福利，员工旅游，带薪年假，高端办公硬件，五险一金，定期体检，俱乐部补贴，股票期权，餐补，包吃，零食下午茶，补充医疗保险,七猫,互联网，B轮，500-999人,SQL
数据标注员,4-8K,1-3年，学历不限,新余·渝水区·喜盈门·范城购物中心,带薪年假，绩效奖金，节日福利，年终奖，工龄奖，餐补，底薪加提成，法定节假日三薪，全勤奖，加班补助，节假日加班费，保底工资，团建聚餐，有无线网,速捷数字科技有限公司,数据服务，不需要融资，100-499人,全职工作，标注方法优化，标注结果抽查，数据标注
数据标注专员,2-4K,经验不限，学历不限,安阳·文峰区·华强新天地,,安阳半山,数据服务，100-499人,全职工作，数据标注，图片标注，区域标注，描点标注
大数据开发,18-30K·13薪,3-5年，本科,上海·静安区·南京西路,年终奖，带薪年假，补充医疗保险，定期体检，五险一金,谷武0,其他专业服务，不需要融资，10000人以上,Java，SQL，Flink，计算机相关专业，大数据开发经验
数据产品经理,12-22K·15薪,3-5年，本科,苏州·苏州工业园区·湖东,五险一金，通讯补贴，员工旅游，带薪年假，餐补，加班补助，年终奖，定期体检，股票期权，交通补助，节日福利,企查查,移动互联网，D轮及以上，500-999人,SQL，市场调研，用户研究，产品运营，数据分析
数据产品经理,7-12K·14薪,1-3年，本科,武汉,节日福利，五险一金，每年多次调薪，加班工资，年终奖，零食下午茶，股票期权，团建聚餐，加班补助，带薪年假，员工旅游,深圳市财富趋势科...,计算机软件，已上市，500-999人,SQL，市场调研，需求分析，产品设计，数据分析，Mockplus
数据主管（双休）,4-8K,3-5年，大专,南京,节日福利，年终奖，五险，零食下午茶,南京玖九,新能源，未融资，100-499人,数学/统计学专业
数据标注专员,4-6K,经验不限，中专/中技,湖州·德清县·武康镇,,浙江中导北斗,计算机软件，0-20人,全职工作，标注结果整理，数据标注，图片标注，文本标注
商品数据专员,4-6K·13薪,1年以内，大专,常州·新北区·三井,年终奖，餐补，定期体检，节日福利，员工旅游，五险一金，全勤奖，带薪年假,威尔贝鲁,电子商务，未融资，100-499人,电商类产品，电商，数据分析，商品数据
